routing type,vehicles,avg speed,avg time to finish trip,proportion of finished trips,optimaldiffavg,optimaldiff10%avg,dijdiffavg,dijdiff10%avg,algo processing time (ms),"(note only 80% of vehicles are tracked, the other 20% are used to initially populate the network)"
27 -> 21, 0.4885999999999997, 0.4652567975830816, 0.11382113821138211
21 -> 28, 0.4777500000000012, 2.283987915407855, 1.4417344173441735
28 -> 21, 0.46083333333333243, 1.5226586102719033, 1.2899728997289972
22 -> 24, 0.3990000000000004, 0.0, 0.037940379403794036
24 -> 22, 0.3570000000000005, 0.29607250755287007, 0.4173441734417344
22 -> 28, 0.3416000000000009, 0.21148036253776434, 0.3035230352303523
28 -> 22, 0.33600000000000074, 0.6344410876132931, 0.6449864498644986
23 -> 24, 0.3173333333333348, 0.4652567975830816, 0.34146341463414637
24 -> 23, 0.2957500000000002, 0.29607250755287007, 0.4173441734417344
24 -> 29, 0.2846666666666673, 0.9305135951661632, 0.6829268292682927
29 -> 24, 0.25900000000000073, 1.2688821752265862, 1.024390243902439
24 -> 32, 0.23099999999999973, 0.4229607250755287, 0.3035230352303523
32 -> 24, 0.21656249999999988, 0.3806646525679758, 0.34146341463414637
25 -> 26, 0.20824999999999966, 0.3806646525679758, 0.34146341463414637
26 -> 25, 0.20124999999999912, 0.4229607250755287, 0.4932249322493225
26 -> 27, 0.20066666666666655, 0.4229607250755287, 0.45528455284552843
27 -> 26, 0.18724999999999964, 0.4652567975830816, 0.4173441734417344
26 -> 31, 0.14875000000000008, 0.676737160120846, 0.4932249322493225
31 -> 26, 0.13579999999999956, 0.5921450151057401, 0.8726287262872628
27 -> 28, 0.13125000000000026, 0.4229607250755287, 0.5311653116531165
28 -> 27, 0.121099999999999, 0.2537764350453172, 0.34146341463414637
28 -> 29, 0.09519999999999898, 2.1148036253776437, 1.6314363143631436
29 -> 28, 0.09333333333333327, 1.7341389728096677, 1.4796747967479675
29 -> 30, 0.07279999999999942, 0.8036253776435045, 0.6829268292682927
30 -> 29, 0.0490000000000001, 0.6344410876132931, 0.6829268292682927
30 -> 31, 0.044799999999999895, 0.08459214501510574, 0.11382113821138211
31 -> 30, 0.04375000000000005, 0.1268882175226586, 0.0
30 -> 34, 0.02799999999999999, 0.29607250755287007, 0.3035230352303523
34 -> 30, 0.023799999999999967, 0.29607250755287007, 0.34146341463414637
31 -> 33, 0.0, 0.3806646525679758, 0.34146341463414637
33 -> 31, 0.0, 0.29607250755287007, 0.5311653116531165



0 -> 1, 13.888000000000012, 0.29045643153526973, 0.2972972972972973
1 -> 0, 12.407500000000004, 0.3775933609958506, 0.32432432432432434
1 -> 2, 7.566999999999995, 0.5809128630705395, 0.6756756756756757
2 -> 1, 5.887, 0.49377593360995853, 0.4594594594594595
1 -> 5, 5.282666666666669, 0.14522821576763487, 0.10810810810810811
5 -> 1, 4.626999999999993, 0.23236514522821577, 0.2702702702702703
2 -> 3, 4.426100000000011, 0.5809128630705395, 0.5405405405405406
3 -> 2, 4.06, 0.31950207468879666, 0.5675675675675675
2 -> 6, 3.227000000000002, 0.8713692946058091, 1.1081081081081081
6 -> 2, 3.1570000000000036, 0.9294605809128631, 0.8108108108108109
3 -> 7, 3.1149999999999953, 0.8132780082987552, 0.7567567567567568
7 -> 3, 2.9994999999999994, 0.6970954356846473, 0.7837837837837838
3 -> 9, 2.992500000000001, 0.7551867219917012, 0.6756756756756757
9 -> 3, 2.912000000000002, 0.6680497925311203, 0.5945945945945946
4 -> 5, 2.912, 0.43568464730290457, 0.5405405405405406
5 -> 4, 2.704099999999994, 0.29045643153526973, 0.4594594594594595
5 -> 6, 2.6739999999999986, 0.9875518672199171, 0.6756756756756757
6 -> 5, 2.5340000000000007, 0.6680497925311203, 0.918918918918919
5 -> 15, 2.5176666666666674, 0.43568464730290457, 0.8648648648648649
15 -> 5, 2.514399999999998, 0.6970954356846473, 0.7027027027027027
6 -> 9, 2.4237499999999983, 0.2033195020746888, 0.10810810810810811
9 -> 6, 2.279666666666668, 0.17427385892116182, 0.08108108108108109
6 -> 10, 2.2470000000000017, 1.4232365145228216, 1.135135135135135
10 -> 6, 2.24, 1.016597510373444, 1.2162162162162162
7 -> 8, 2.225999999999999, 0.49377593360995853, 0.2972972972972973
8 -> 7, 2.1058333333333343, 0.6099585062240664, 0.35135135135135137
7 -> 11, 1.9553333333333378, 0.6099585062240664, 0.5405405405405406
11 -> 7, 1.8550000000000006, 0.46473029045643155, 0.5135135135135135
9 -> 10, 1.854999999999998, 0.7261410788381742, 0.7837837837837838
10 -> 9, 1.830500000000005, 0.7261410788381742, 0.6486486486486487
9 -> 12, 1.8199999999999985, 0.029045643153526972, 0.05405405405405406
12 -> 9, 1.7114999999999998, 0.08713692946058091, 0.05405405405405406
10 -> 16, 1.6738749999999998, 2.004149377593361, 1.837837837837838
16 -> 10, 1.6633749999999956, 1.7136929460580912, 1.864864864864865
11 -> 12, 1.6519999999999955, 0.6970954356846473, 0.40540540540540543
12 -> 11, 1.6345000000000014, 0.5809128630705395, 0.6486486486486487
11 -> 13, 1.633800000000003, 0.14522821576763487, 0.16216216216216217
13 -> 11, 1.5189999999999981, 0.029045643153526972, 0.21621621621621623
12 -> 13, 1.4874999999999996, 0.0, 0.02702702702702703
13 -> 12, 1.4279999999999968, 0.0, 0.02702702702702703
12 -> 19, 1.4113750000000014, 0.7842323651452282, 0.5135135135135135
19 -> 12, 1.400000000000004, 0.9294605809128631, 0.7027027027027027
13 -> 19, 1.393, 0.17427385892116182, 0.16216216216216217
19 -> 13, 1.3632499999999952, 0.26141078838174275, 0.2702702702702703
14 -> 15, 1.3545000000000016, 0.34854771784232363, 0.3783783783783784
15 -> 14, 1.344875, 0.26141078838174275, 0.24324324324324326
15 -> 16, 1.3300000000000005, 0.5809128630705395, 0.8108108108108109
16 -> 15, 1.2809999999999957, 0.29045643153526973, 0.40540540540540543
15 -> 18, 1.2604666666666668, 0.14522821576763487, 0.2702702702702703
18 -> 15, 1.2389999999999972, 0.46473029045643155, 0.35135135135135137
16 -> 19, 1.2366666666666688, 2.1493775933609958, 2.27027027027027
19 -> 16, 1.2144999999999975, 1.016597510373444, 0.918918918918919
16 -> 20, 1.177750000000001, 1.045643153526971, 1.0810810810810811
20 -> 16, 1.1619999999999964, 1.6265560165975104, 2.2162162162162162
17 -> 18, 1.1340000000000008, 0.6680497925311203, 0.40540540540540543
18 -> 17, 1.1059999999999968, 0.3775933609958506, 0.3783783783783784
18 -> 20, 1.1013333333333353, 0.5228215767634855, 0.4864864864864865
20 -> 18, 1.0919999999999992, 0.5809128630705395, 0.32432432432432434
19 -> 21, 1.084222222222221, 2.2946058091286305, 2.027027027027027
21 -> 19, 1.077999999999999, 0.0, 0.0
19 -> 22, 1.0692500000000014, 0.14522821576763487, 0.13513513513513514
22 -> 19, 1.0301666666666662, 1.5975103734439835, 1.3783783783783783
20 -> 21, 1.000999999999998, 0.29045643153526973, 0.1891891891891892
21 -> 20, 0.9099999999999981, 1.016597510373444, 0.8378378378378378
20 -> 26, 0.776999999999997, 0.8713692946058091, 0.918918918918919
26 -> 20, 0.7629999999999993, 0.9585062240663901, 1.135135135135135
21 -> 27, 0.7583333333333317, 0.26141078838174275, 0.4594594594594595
27 -> 21, 0.738499999999998, 0.29045643153526973, 0.13513513513513514
21 -> 28, 0.6930000000000022, 2.4398340248962658, 1.6486486486486487
28 -> 21, 0.6346666666666672, 0.6099585062240664, 0.4594594594594595
22 -> 24, 0.611625, 0.31950207468879666, 0.3783783783783784
24 -> 22, 0.5763333333333321, 1.5684647302904564, 1.2432432432432432
22 -> 28, 0.5553333333333356, 0.5518672199170125, 0.4594594594594595
28 -> 22, 0.46899999999999864, 0.9294605809128631, 0.7567567567567568
23 -> 24, 0.46024999999999955, 0.43568464730290457, 0.3783783783783784
24 -> 23, 0.44170000000000115, 0.26141078838174275, 0.40540540540540543
24 -> 29, 0.4130000000000007, 0.17427385892116182, 0.24324324324324326
29 -> 24, 0.40833333333333377, 1.5103734439834025, 1.2162162162162162
24 -> 32, 0.4059999999999989, 0.5518672199170125, 0.4594594594594595
32 -> 24, 0.40483333333333427, 0.43568464730290457, 0.2972972972972973
25 -> 26, 0.3990000000000013, 0.34854771784232363, 0.43243243243243246
26 -> 25, 0.3981250000000007, 0.49377593360995853, 0.4594594594594595
26 -> 27, 0.3293888888888907, 0.49377593360995853, 0.5135135135135135
27 -> 26, 0.30800000000000016, 0.46473029045643155, 0.32432432432432434
26 -> 31, 0.2939999999999997, 0.5518672199170125, 0.5135135135135135
31 -> 26, 0.2764999999999999, 0.9875518672199171, 1.1891891891891893
27 -> 28, 0.19109999999999977, 0.46473029045643155, 0.5945945945945946
28 -> 27, 0.1866666666666665, 0.29045643153526973, 0.2972972972972973
28 -> 29, 0.15469999999999912, 1.7717842323651452, 1.5135135135135136
29 -> 28, 0.1487500000000003, 0.23236514522821577, 0.2972972972972973
29 -> 30, 0.11759999999999887, 0.9294605809128631, 0.8378378378378378
30 -> 29, 0.10966666666666675, 0.5518672199170125, 0.5405405405405406
30 -> 31, 0.1021999999999992, 0.43568464730290457, 0.2972972972972973
31 -> 30, 0.09589999999999989, 0.08713692946058091, 0.0
30 -> 34, 0.08539999999999973, 0.34854771784232363, 0.40540540540540543
34 -> 30, 0.0490000000000001, 0.3775933609958506, 0.32432432432432434
31 -> 33, 0.0490000000000001, 0.3775933609958506, 0.35135135135135137
33 -> 31, 0.0, 0.3775933609958506, 0.4864864864864865



0 -> 1, 6.418999999999994, 0.30434782608695654, 0.46255506607929514
1 -> 0, 3.421249999999999, 0.6086956521739131, 0.5242290748898678
1 -> 2, 3.283000000000003, 0.30434782608695654, 0.5242290748898678
2 -> 1, 3.1523333333333308, 0.9130434782608695, 0.5242290748898678
1 -> 5, 2.345700000000002, 0.30434782608695654, 0.30837004405286345
5 -> 1, 1.9949999999999988, 0.0, 0.2775330396475771
2 -> 3, 1.9004999999999952, 0.0, 0.4933920704845815
3 -> 2, 1.805999999999999, 0.30434782608695654, 0.46255506607929514
2 -> 6, 1.7779999999999958, 1.2173913043478262, 1.1101321585903083
6 -> 2, 1.7499999999999998, 0.6086956521739131, 0.8634361233480177
3 -> 7, 1.6799999999999975, 0.6086956521739131, 0.7400881057268722
7 -> 3, 1.4000000000000001, 0.6086956521739131, 0.7092511013215859
3 -> 9, 1.3089999999999966, 0.30434782608695654, 0.6784140969162996
9 -> 3, 1.2678749999999965, 0.30434782608695654, 0.5242290748898678
4 -> 5, 1.2341000000000009, 0.9130434782608695, 0.5550660792951542
5 -> 4, 1.2180000000000009, 0.30434782608695654, 0.5550660792951542
5 -> 6, 1.208666666666663, 1.5217391304347827, 0.8634361233480177
6 -> 5, 1.154999999999997, 0.6086956521739131, 1.1101321585903083
5 -> 15, 1.1339999999999968, 0.30434782608695654, 0.5550660792951542
15 -> 5, 1.1199999999999952, 0.6086956521739131, 0.4933920704845815
6 -> 9, 1.0745000000000007, 0.30434782608695654, 0.0
9 -> 6, 1.011499999999996, 0.0, 0.15418502202643172
6 -> 10, 0.9613333333333314, 2.739130434782609, 1.4185022026431717
10 -> 6, 0.95375, 1.2173913043478262, 1.3259911894273129
7 -> 8, 0.9204999999999967, 0.0, 0.46255506607929514
8 -> 7, 0.9012500000000003, 0.0, 0.4933920704845815
7 -> 11, 0.8932000000000034, 0.6086956521739131, 0.5242290748898678
11 -> 7, 0.8878333333333324, 0.9130434782608695, 0.6167400881057269
9 -> 10, 0.8609999999999988, 0.30434782608695654, 0.6784140969162996
10 -> 9, 0.8137499999999992, 0.30434782608695654, 0.6784140969162996
9 -> 12, 0.8032500000000007, 0.0, 0.030837004405286344
12 -> 9, 0.7787500000000009, 0.0, 0.09251101321585903
10 -> 16, 0.7664999999999997, 2.739130434782609, 2.066079295154185
16 -> 10, 0.766499999999998, 0.9130434782608695, 1.8502202643171806
11 -> 12, 0.7644000000000004, 0.6086956521739131, 0.4933920704845815
12 -> 11, 0.755999999999998, 0.9130434782608695, 0.46255506607929514
11 -> 13, 0.7507499999999999, 0.0, 0.2775330396475771
13 -> 11, 0.7489999999999996, 0.0, 0.21585903083700442
12 -> 13, 0.7303333333333358, 0.0, 0.030837004405286344
13 -> 12, 0.7279999999999993, 0.0, 0.0
12 -> 19, 0.7268333333333338, 0.6086956521739131, 0.7400881057268722
19 -> 12, 0.7043749999999989, 0.9130434782608695, 0.6475770925110133
13 -> 19, 0.6895000000000002, 0.9130434782608695, 0.2775330396475771
19 -> 13, 0.6859999999999989, 0.9130434782608695, 0.30837004405286345
14 -> 15, 0.6816249999999996, 1.5217391304347827, 0.2775330396475771
15 -> 14, 0.6667499999999997, 0.0, 0.4008810572687225
15 -> 16, 0.6619374999999984, 1.2173913043478262, 0.46255506607929514
16 -> 15, 0.6597500000000006, 0.0, 0.4008810572687225
15 -> 18, 0.6306999999999994, 0.0, 0.21585903083700442
18 -> 15, 0.6020000000000002, 0.0, 0.30837004405286345
16 -> 19, 0.5950000000000011, 3.0434782608695654, 1.9427312775330396
19 -> 16, 0.5880000000000006, 1.2173913043478262, 1.7577092511013215
16 -> 20, 0.572249999999999, 1.826086956521739, 1.449339207048458
20 -> 16, 0.533750000000001, 1.2173913043478262, 1.4185022026431717
17 -> 18, 0.5320000000000008, 0.0, 0.6167400881057269
18 -> 17, 0.5284999999999993, 0.6086956521739131, 0.3392070484581498
18 -> 20, 0.5250000000000007, 0.0, 0.6475770925110133
20 -> 18, 0.5110000000000011, 0.9130434782608695, 0.3392070484581498
19 -> 21, 0.44800000000000195, 3.0434782608695654, 2.0969162995594712
21 -> 19, 0.4410000000000007, 1.5217391304347827, 2.2819383259911894
19 -> 22, 0.4398333333333333, 0.0, 0.0
22 -> 19, 0.4375, 0.0, 0.06167400881057269
20 -> 21, 0.43283333333333424, 0.0, 0.0
21 -> 20, 0.4298000000000002, 0.6086956521739131, 0.30837004405286345
20 -> 26, 0.39287499999999986, 1.2173913043478262, 1.0484581497797356
26 -> 20, 0.36399999999999966, 0.6086956521739131, 0.6784140969162996
21 -> 27, 0.3587499999999995, 0.30434782608695654, 0.5242290748898678
27 -> 21, 0.3388000000000013, 0.30434782608695654, 0.5242290748898678
21 -> 28, 0.30800000000000044, 2.739130434782609, 1.6343612334801763
28 -> 21, 0.29400000000000076, 1.5217391304347827, 1.8502202643171806
22 -> 24, 0.2870000000000005, 0.0, 0.0
24 -> 22, 0.2800000000000007, 0.0, 0.06167400881057269
22 -> 28, 0.26716666666666655, 0.0, 0.15418502202643172
28 -> 22, 0.2170000000000008, 0.9130434782608695, 0.21585903083700442
23 -> 24, 0.17616666666666697, 0.0, 0.30837004405286345
24 -> 23, 0.16843749999999968, 0.0, 0.30837004405286345
24 -> 29, 0.1522499999999998, 0.0, 1.0176211453744493
29 -> 24, 0.1400000000000002, 0.6086956521739131, 1.1101321585903083
24 -> 32, 0.10325000000000019, 0.0, 0.3392070484581498
32 -> 24, 0.09975000000000041, 0.0, 0.43171806167400884
25 -> 26, 0.0933333333333333, 0.6086956521739131, 0.24669603524229075
26 -> 25, 0.09274999999999942, 0.6086956521739131, 0.3700440528634361
26 -> 27, 0.08400000000000031, 0.30434782608695654, 0.43171806167400884
27 -> 26, 0.08329999999999921, 0.9130434782608695, 0.43171806167400884
26 -> 31, 0.07349999999999948, 0.9130434782608695, 0.7709251101321586
31 -> 26, 0.06789999999999916, 0.30434782608695654, 0.6167400881057269
27 -> 28, 0.0671999999999995, 0.6086956521739131, 0.43171806167400884
28 -> 27, 0.05249999999999994, 0.6086956521739131, 0.2775330396475771
28 -> 29, 0.0490000000000001, 2.739130434782609, 1.7577092511013215
29 -> 28, 0.048999999999999926, 1.826086956521739, 1.7885462555066078
29 -> 30, 0.04666666666666665, 0.6086956521739131, 0.6167400881057269
30 -> 29, 0.03779999999999995, 1.826086956521739, 0.5242290748898678
30 -> 31, 0.0, 0.0, 0.0
31 -> 30, 0.0, 0.0, 0.06167400881057269
30 -> 34, 0.0, 0.0, 0.24669603524229075
34 -> 30, 0.0, 0.9130434782608695, 0.2775330396475771
31 -> 33, 0.0, 0.30434782608695654, 0.3700440528634361
33 -> 31, 0.0, 0.0, 0.3700440528634361



0 -> 1, 12.585999999999999, 0.23728813559322035, 0.39313572542901715
1 -> 0, 6.256250000000001, 0.711864406779661, 0.48049921996879874
1 -> 2, 4.139333333333335, 0.23728813559322035, 0.5897035881435257
2 -> 1, 3.194800000000003, 0.9491525423728814, 0.5241809672386896
1 -> 5, 2.6250000000000013, 0.23728813559322035, 0.21840873634945399
5 -> 1, 2.604000000000001, 0.0, 0.2839313572542902
2 -> 3, 2.496666666666662, 0.0, 0.6333853354134166
3 -> 2, 2.349200000000003, 0.711864406779661, 0.5897035881435257
2 -> 6, 2.337999999999999, 1.1864406779661016, 1.1575663026521061
6 -> 2, 2.310000000000001, 0.4745762711864407, 0.9391575663026521
3 -> 7, 2.2750000000000004, 0.9491525423728814, 0.8736349453978159
7 -> 3, 2.205000000000001, 1.423728813559322, 0.7644305772230889
3 -> 9, 2.1699999999999964, 0.4745762711864407, 0.7207488299531981
9 -> 3, 2.071999999999999, 0.711864406779661, 0.6770670826833073
4 -> 5, 1.8584999999999978, 0.711864406779661, 0.48049921996879874
5 -> 4, 1.7569999999999955, 0.9491525423728814, 0.41497659906396256
5 -> 6, 1.7243333333333364, 1.423728813559322, 0.8081123244929798
6 -> 5, 1.6537500000000003, 0.9491525423728814, 1.0265210608424338
5 -> 15, 1.5889999999999984, 0.4745762711864407, 0.5897035881435257
15 -> 5, 1.5528333333333315, 0.711864406779661, 0.5023400936037441
6 -> 9, 1.5026666666666635, 0.23728813559322035, 0.0655226209048362
9 -> 6, 1.4979999999999933, 0.23728813559322035, 0.1310452418096724
6 -> 10, 1.4463750000000009, 2.610169491525424, 1.2449297971918876
10 -> 6, 1.3916000000000042, 1.423728813559322, 1.1357254290171608
7 -> 8, 1.3702499999999962, 0.0, 0.43681747269890797
8 -> 7, 1.3545000000000014, 0.23728813559322035, 0.5241809672386896
7 -> 11, 1.2897499999999975, 0.711864406779661, 0.5023400936037441
11 -> 7, 1.2658333333333351, 0.711864406779661, 0.39313572542901715
9 -> 10, 1.223249999999998, 0.4745762711864407, 0.7644305772230889
10 -> 9, 1.2109999999999992, 0.9491525423728814, 0.7644305772230889
9 -> 12, 1.1969999999999943, 0.0, 0.0655226209048362
12 -> 9, 1.1532499999999999, 0.0, 0.10920436817472699
10 -> 16, 1.1276999999999981, 2.610169491525424, 1.965678627145086
16 -> 10, 1.0873333333333342, 1.6610169491525424, 1.856474258970359
11 -> 12, 1.0692499999999991, 0.711864406779661, 0.5241809672386896
12 -> 11, 1.0622500000000021, 0.4745762711864407, 0.39313572542901715
11 -> 13, 1.0583999999999982, 0.0, 0.1747269890795632
13 -> 11, 1.0359999999999971, 0.0, 0.10920436817472699
12 -> 13, 1.021299999999999, 0.0, 0.0218408736349454
13 -> 12, 1.0079999999999978, 0.0, 0.0218408736349454
12 -> 19, 0.9870000000000013, 0.9491525423728814, 0.6552262090483619
19 -> 12, 0.986999999999996, 0.0, 0.6115444617784711
13 -> 19, 0.9589999999999965, 0.711864406779661, 0.24024960998439937
19 -> 13, 0.9337999999999999, 0.711864406779661, 0.2620904836193448
14 -> 15, 0.9309999999999982, 1.1864406779661016, 0.32761310452418096
15 -> 14, 0.9222499999999986, 0.23728813559322035, 0.2839313572542902
15 -> 16, 0.9204999999999997, 0.711864406779661, 0.45865834633385333
16 -> 15, 0.9099999999999997, 0.4745762711864407, 0.2620904836193448
15 -> 18, 0.9047499999999988, 0.23728813559322035, 0.2620904836193448
18 -> 15, 0.8761666666666659, 0.0, 0.24024960998439937
16 -> 19, 0.8750000000000017, 2.610169491525424, 2.031201248049922
19 -> 16, 0.861, 0.9491525423728814, 0.6770670826833073
16 -> 20, 0.8579374999999998, 0.9491525423728814, 1.1357254290171608
20 -> 16, 0.8539999999999991, 1.423728813559322, 2.3806552262090483
17 -> 18, 0.8469999999999978, 0.0, 0.5460218408736349
18 -> 17, 0.8242499999999996, 0.23728813559322035, 0.39313572542901715
18 -> 20, 0.7752500000000005, 0.0, 0.5678627145085804
20 -> 18, 0.7489999999999981, 0.711864406779661, 0.30577223088923555
19 -> 21, 0.7349999999999985, 3.559322033898305, 2.0967238689547583
21 -> 19, 0.728, 0.0, 0.45865834633385333
19 -> 22, 0.7206111111111122, 0.0, 0.0
22 -> 19, 0.693, 0.711864406779661, 0.6989079563182528
20 -> 21, 0.6801666666666638, 0.0, 0.0
21 -> 20, 0.6556666666666652, 1.6610169491525424, 1.3759750390015602
20 -> 26, 0.5868333333333328, 0.711864406779661, 0.9609984399375975
26 -> 20, 0.5459999999999992, 0.4745762711864407, 0.8299531981279251
21 -> 27, 0.49116666666666725, 0.4745762711864407, 0.45865834633385333
27 -> 21, 0.4885999999999997, 0.23728813559322035, 0.2839313572542902
21 -> 28, 0.4777500000000012, 3.3220338983050848, 1.703588143525741
28 -> 21, 0.46083333333333243, 0.9491525423728814, 1.4414976599063962
22 -> 24, 0.3990000000000004, 0.0, 0.0218408736349454
24 -> 22, 0.3570000000000005, 0.0, 0.39313572542901715
22 -> 28, 0.3416000000000009, 0.0, 0.2839313572542902
28 -> 22, 0.33600000000000074, 1.6610169491525424, 0.5460218408736349
23 -> 24, 0.3173333333333348, 0.4745762711864407, 0.39313572542901715
24 -> 23, 0.2957500000000002, 0.23728813559322035, 0.3712948517940718
24 -> 29, 0.2846666666666673, 0.711864406779661, 0.8081123244929798
29 -> 24, 0.25900000000000073, 0.9491525423728814, 1.1575663026521061
24 -> 32, 0.23099999999999973, 0.23728813559322035, 0.3712948517940718
32 -> 24, 0.21656249999999988, 0.23728813559322035, 0.3712948517940718
25 -> 26, 0.20824999999999966, 0.23728813559322035, 0.3712948517940718
26 -> 25, 0.20124999999999912, 0.711864406779661, 0.43681747269890797
26 -> 27, 0.20066666666666655, 0.0, 0.48049921996879874
27 -> 26, 0.18724999999999964, 0.711864406779661, 0.41497659906396256
26 -> 31, 0.14875000000000008, 0.4745762711864407, 0.5897035881435257
31 -> 26, 0.13579999999999956, 0.23728813559322035, 0.7862714508580343
27 -> 28, 0.13125000000000026, 0.0, 0.5241809672386896
28 -> 27, 0.121099999999999, 0.23728813559322035, 0.30577223088923555
28 -> 29, 0.09519999999999898, 2.3728813559322033, 1.812792511700468
29 -> 28, 0.09333333333333327, 1.6610169491525424, 1.594383775351014
29 -> 30, 0.07279999999999942, 0.711864406779661, 0.7425897035881436
30 -> 29, 0.0490000000000001, 0.9491525423728814, 0.6333853354134166
30 -> 31, 0.044799999999999895, 0.23728813559322035, 0.0873634945397816
31 -> 30, 0.04375000000000005, 0.0, 0.0655226209048362
30 -> 34, 0.02799999999999999, 0.0, 0.32761310452418096
34 -> 30, 0.023799999999999967, 0.4745762711864407, 0.30577223088923555
31 -> 33, 0.0, 0.4745762711864407, 0.3494539781591264
33 -> 31, 0.0, 0.0, 0.45865834633385333



0 -> 1, 13.888000000000012, 0.15555555555555556, 0.3076923076923077
1 -> 0, 12.407500000000004, 0.4666666666666667, 0.3384615384615385
1 -> 2, 7.566999999999995, 0.3111111111111111, 0.6615384615384615
2 -> 1, 5.887, 0.7777777777777778, 0.4461538461538462
1 -> 5, 5.282666666666669, 0.0, 0.13846153846153847
5 -> 1, 4.626999999999993, 0.15555555555555556, 0.26153846153846155
2 -> 3, 4.426100000000011, 0.4666666666666667, 0.5692307692307692
3 -> 2, 4.06, 0.4666666666666667, 0.4461538461538462
2 -> 6, 3.227000000000002, 0.7777777777777778, 1.0153846153846153
6 -> 2, 3.1570000000000036, 0.7777777777777778, 0.8769230769230769
3 -> 7, 3.1149999999999953, 0.9333333333333333, 0.7692307692307693
7 -> 3, 2.9994999999999994, 1.0888888888888888, 0.7076923076923077
3 -> 9, 2.992500000000001, 0.6222222222222222, 0.7230769230769231
9 -> 3, 2.912000000000002, 0.9333333333333333, 0.6
4 -> 5, 2.912, 0.4666666666666667, 0.49230769230769234
5 -> 4, 2.704099999999994, 0.6222222222222222, 0.35384615384615387
5 -> 6, 2.6739999999999986, 1.4, 0.7692307692307693
6 -> 5, 2.5340000000000007, 0.7777777777777778, 0.8
5 -> 15, 2.5176666666666674, 0.3111111111111111, 0.6923076923076923
15 -> 5, 2.514399999999998, 0.7777777777777778, 0.6923076923076923
6 -> 9, 2.4237499999999983, 0.15555555555555556, 0.15384615384615385
9 -> 6, 2.279666666666668, 0.3111111111111111, 0.1076923076923077
6 -> 10, 2.2470000000000017, 2.022222222222222, 1.2
10 -> 6, 2.24, 1.2444444444444445, 1.1076923076923078
7 -> 8, 2.225999999999999, 0.3111111111111111, 0.4
8 -> 7, 2.1058333333333343, 0.3111111111111111, 0.49230769230769234
7 -> 11, 1.9553333333333378, 0.7777777777777778, 0.5538461538461539
11 -> 7, 1.8550000000000006, 0.7777777777777778, 0.46153846153846156
9 -> 10, 1.854999999999998, 0.6222222222222222, 0.7692307692307693
10 -> 9, 1.830500000000005, 1.0888888888888888, 0.6461538461538462
9 -> 12, 1.8199999999999985, 0.0, 0.046153846153846156
12 -> 9, 1.7114999999999998, 0.0, 0.07692307692307693
10 -> 16, 1.6738749999999998, 2.3333333333333335, 1.876923076923077
16 -> 10, 1.6633749999999956, 1.711111111111111, 1.8
11 -> 12, 1.6519999999999955, 0.6222222222222222, 0.5384615384615384
12 -> 11, 1.6345000000000014, 0.6222222222222222, 0.6153846153846154
11 -> 13, 1.633800000000003, 0.15555555555555556, 0.15384615384615385
13 -> 11, 1.5189999999999981, 0.15555555555555556, 0.12307692307692308
12 -> 13, 1.4874999999999996, 0.0, 0.015384615384615385
13 -> 12, 1.4279999999999968, 0.0, 0.015384615384615385
12 -> 19, 1.4113750000000014, 0.6222222222222222, 0.6461538461538462
19 -> 12, 1.400000000000004, 0.7777777777777778, 0.8153846153846154
13 -> 19, 1.393, 0.15555555555555556, 0.16923076923076924
19 -> 13, 1.3632499999999952, 0.3111111111111111, 0.26153846153846155
14 -> 15, 1.3545000000000016, 0.4666666666666667, 0.35384615384615387
15 -> 14, 1.344875, 0.3111111111111111, 0.24615384615384617
15 -> 16, 1.3300000000000005, 0.4666666666666667, 0.7230769230769231
16 -> 15, 1.2809999999999957, 0.7777777777777778, 0.3076923076923077
15 -> 18, 1.2604666666666668, 0.15555555555555556, 0.2153846153846154
18 -> 15, 1.2389999999999972, 0.3111111111111111, 0.4153846153846154
16 -> 19, 1.2366666666666688, 2.022222222222222, 2.230769230769231
19 -> 16, 1.2144999999999975, 1.711111111111111, 0.8923076923076924
16 -> 20, 1.177750000000001, 0.9333333333333333, 1.0769230769230769
20 -> 16, 1.1619999999999964, 0.6222222222222222, 2.0615384615384613
17 -> 18, 1.1340000000000008, 0.3111111111111111, 0.5538461538461539
18 -> 17, 1.1059999999999968, 0.4666666666666667, 0.36923076923076925
18 -> 20, 1.1013333333333353, 0.3111111111111111, 0.5230769230769231
20 -> 18, 1.0919999999999992, 0.7777777777777778, 0.4153846153846154
19 -> 21, 1.084222222222221, 2.488888888888889, 2.123076923076923
21 -> 19, 1.077999999999999, 0.0, 0.0
19 -> 22, 1.0692500000000014, 0.0, 0.15384615384615385
22 -> 19, 1.0301666666666662, 2.3333333333333335, 1.4
20 -> 21, 1.000999999999998, 0.4666666666666667, 0.2153846153846154
21 -> 20, 0.9099999999999981, 0.7777777777777778, 0.9384615384615385
20 -> 26, 0.776999999999997, 0.7777777777777778, 0.9076923076923077
26 -> 20, 0.7629999999999993, 0.3111111111111111, 1.123076923076923
21 -> 27, 0.7583333333333317, 0.15555555555555556, 0.38461538461538464
27 -> 21, 0.738499999999998, 0.3111111111111111, 0.2
21 -> 28, 0.6930000000000022, 2.8, 1.9538461538461538
